,0
1113,1941041.133929518
1114,1979099.9355622919
1115,1977172.7191435925
1116,1958415.1656850022
1117,1940578.6326709816
1118,1972720.6871858016
1119,1959429.8119265784
1120,1971400.7581488579
1121,1988333.8466373426
1122,1958109.3793117027
1123,1906802.2382154658
1124,1906265.995479185
1125,1887681.3601425386
1126,1903034.5210159393
1127,1916802.7865262183
1128,1927278.6713693452
1129,1913507.2134985104
1130,1921100.5138552943
1131,1915570.742010085
1132,1920857.3490680691
1133,1948058.3675111623
1134,1963810.055721578
1135,1986955.117554141
1136,1982346.9815198588
1137,2003624.502486743
1138,2012606.7757169744
1139,2018921.1362794507
1140,2006874.4909483104
1141,2018293.8203154337
1142,2028090.2371776293
1143,2042581.0666965425
1144,2046078.9339648595
1145,2057819.3450703318
1146,2050756.502814732
1147,2053839.249456769
1148,2051973.2497425603
1149,2048184.1932239805
1150,2048427.8768025886
1151,2054539.216198098
1152,2074263.9354260953
1153,2085577.9799428717
1154,2081528.6453512968
1155,2064383.0849067525
1156,2061439.683764521
1157,2067879.5871216469
1158,2064964.8791360776
1159,2059490.268174699
1160,2072296.0269100172
1161,2051926.996255365
1162,2016416.3088262163
1163,2013122.6881785332
1164,2002946.1490945704
1165,2001855.2788359988
1166,1984011.3779252162
1167,1996883.8232456467
1168,2004263.464847689
1169,1997934.5304947912
1170,1962290.8320941261
1171,1964194.9867278025
1172,1968026.2962757698
1173,1964702.61319204
1174,1973098.7081327103
1175,1989541.0035640781
1176,1993380.9294530635
1177,1995418.274092333
1178,2018205.0758861352
1179,2051506.5410468031
1180,2061326.1524661256
1181,2046335.6327898174
1182,2058021.2042852156
1183,2074100.6199594156
1184,2079881.579826489
1185,2106053.1651480473
1186,2106967.168959714
1187,2090011.8906466803
1188,2076046.933000723
1189,2064940.6398399672
1190,2058909.3930436396
1191,2064475.5560640143
1192,2050279.9750524992
1193,2032616.4936155397
1194,2035867.2213122027
1195,2029734.0752036492
1196,2015568.750980865
1197,2029143.0217952153
1198,2009325.7681290095
1199,1990095.434223684
1200,1997500.1298327812
1201,2044601.6967867578
1202,2065567.39811446
1203,2067986.9572447306
1204,2048777.329254163
1205,2078998.4873009787
1206,2089010.932713066
1207,2088070.3186618031
1208,2089175.2220938061
1209,2094158.9241078282
1210,2083285.4103369971
1211,2092013.809442013
1212,2093222.409111295
1213,2092390.3210338147
1214,2103923.73687546
1215,2097685.638688221
1216,2098061.4204913042
1217,2104375.9411417386
1218,2105448.2875938113
1219,2102298.9184863623
1220,2117899.9120012093
1221,2095006.1720074846
